resource_row_id	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	annotation	interaction_name_2	evidence	is_neurotransmitter	ligand.symbol	ligand.family	ligand.location	ligand.keyword	ligand.secreted_type	ligand.transmembrane	receptor.symbol	receptor.family	receptor.location	receptor.keyword	receptor.surfaceome_main	receptor.surfaceome_sub	receptor.adhesome	receptor.secreted_type	receptor.transmembrane	version	canonical_ligand	canonical_receptor	n_rows_per_canonical_pair	in_liana_mouseconsensus	has_cofactor	covered_all_11_LR_cofactor_genes
GUCA2B_GUCY2C	GUCA2B_GUCY2C	GUCA	Guca2b	Gucy2c					Secreted Signaling	Guca2b  - Gucy2c	PMID: 22384056	False	Guca2b	Guanylin	Secreted	Secreted, Signal, Reference proteome, 3D-structure, Disulfide bond, Direct protein sequencing			Gucy2c	Adenylyl cyclase class-4/guanylyl cyclase	Cell membrane, Endoplasmic reticulum membrane	Disease variant, Membrane, Signal, Reference proteome, cGMP biosynthesis, Cell membrane, Transmembrane helix, Transmembrane, Receptor, GTP-binding, Lyase, Nucleotide-binding, Endoplasmic reticulum, Glycoprotein	Receptors	Kinase;RGC				CellChatDB v1	Guca2b	Gucy2c	1	True	False	True
INSL3_RXFP2	INSL3_RXFP2	RLN	Insl3	Rxfp2					Secreted Signaling	Insl3  - Rxfp2	KEGG: mmu04080	False	Insl3	Insulin	Secreted	Disease variant, Signal, Reference proteome, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing, 3D-structure, Hormone	hormone	FALSE	Rxfp2	G-protein coupled receptor 1	Cell membrane	Transducer, Disease variant, Membrane, Leucine-rich repeat, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Repeat, 3D-structure, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl3	Rxfp2	1	True	False	True
INSL3_RXFP1	INSL3_RXFP1	RLN	Insl3	Rxfp1					Secreted Signaling	Insl3  - Rxfp1	KEGG: mmu04080	False	Insl3	Insulin	Secreted	Disease variant, Signal, Reference proteome, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing, 3D-structure, Hormone	hormone	FALSE	Rxfp1	G-protein coupled receptor 1	Cell membrane	Membrane, Leucine-rich repeat, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Calcium, G-protein coupled receptor, 3D-structure, Repeat	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl3	Rxfp1	1	True	False	True
INSL3_RXFP4	INSL3_RXFP4	RLN	Insl3	Rxfp4					Secreted Signaling	Insl3  - Rxfp4	KEGG: mmu04080	False	Insl3	Insulin	Secreted	Disease variant, Signal, Reference proteome, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing, 3D-structure, Hormone	hormone	FALSE	Rxfp4	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl3	Rxfp4	1	True	False	True
INSL3_RXFP3	INSL3_RXFP3	RLN	Insl3	Rxfp3					Secreted Signaling	Insl3  - Rxfp3	KEGG: mmu04080	False	Insl3	Insulin	Secreted	Disease variant, Signal, Reference proteome, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing, 3D-structure, Hormone	hormone	FALSE	Rxfp3	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl3	Rxfp3	1	True	False	True
INSL5_RXFP4	INSL5_RXFP4	RLN	Insl5	Rxfp4					Secreted Signaling	Insl5  - Rxfp4	KEGG: mmu04080	False	Insl5	Insulin	Secreted	Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, 3D-structure, Hormone	hormone	FALSE	Rxfp4	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl5	Rxfp4	1	True	False	True
INSL5_RXFP3	INSL5_RXFP3	RLN	Insl5	Rxfp3					Secreted Signaling	Insl5  - Rxfp3	KEGG: mmu04080	False	Insl5	Insulin	Secreted	Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, 3D-structure, Hormone	hormone	FALSE	Rxfp3	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl5	Rxfp3	1	True	False	True
INSL5_RXFP2	INSL5_RXFP2	RLN	Insl5	Rxfp2					Secreted Signaling	Insl5  - Rxfp2	KEGG: mmu04080	False	Insl5	Insulin	Secreted	Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, 3D-structure, Hormone	hormone	FALSE	Rxfp2	G-protein coupled receptor 1	Cell membrane	Transducer, Disease variant, Membrane, Leucine-rich repeat, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Repeat, 3D-structure, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl5	Rxfp2	1	True	False	True
INSL5_RXFP1	INSL5_RXFP1	RLN	Insl5	Rxfp1					Secreted Signaling	Insl5  - Rxfp1	KEGG: mmu04080	False	Insl5	Insulin	Secreted	Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, 3D-structure, Hormone	hormone	FALSE	Rxfp1	G-protein coupled receptor 1	Cell membrane	Membrane, Leucine-rich repeat, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Calcium, G-protein coupled receptor, 3D-structure, Repeat	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Insl5	Rxfp1	1	True	False	True
LEP_LEPR	LEP_LEPR	LEP	Lep	Lepr					Secreted Signaling	Lep  - Lepr	KEGG: mmu04080	False	Lep	Leptin	Secreted	Disease variant, Signal, Reference proteome, Obesity, Disulfide bond, Secreted, Diabetes mellitus, 3D-structure	secreted	FALSE	Lepr	Type I cytokine receptor	Cell membrane, Secreted, Basolateral cell membrane	Membrane, Disulfide bond, Secreted, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Obesity, Direct protein sequencing, 3D-structure, Repeat	Receptors	CytokineR;IG;Type1		secreted	TRUE	CellChatDB v1	Lep	Lepr	1	True	False	True
NPS_NPSR1	NPS_NPSR1	NPS	Nps	Npsr1					Secreted Signaling	Nps  - Npsr1	PMID: 19732772	False	Nps		Secreted	Cleavage on pair of basic residues, Signal, Reference proteome, Secreted, Neuropeptide	secreted	FALSE	Npsr1	G-protein coupled receptor 1	Cytoplasm, Cell membrane	Transducer, Membrane, Asthma, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Cytoplasm, Alternative splicing, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Nps	Npsr1	1	True	False	True
NPVF_NPFFR1	NPVF_NPFFR1	NPVF	Npvf	Npffr1					Secreted Signaling	Npvf  - Npffr1	PMID: 29106375	False	Npvf	FARP (FMRFamide related peptide)	Secreted	Signal, Reference proteome, Amidation, Secreted, Neuropeptide, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing			Npffr1	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Npvf	Npffr1	1	True	False	True
NPVF_NPFFR2	NPVF_NPFFR2	NPVF	Npvf	Npffr2					Secreted Signaling	Npvf  - Npffr2	PMID: 29106375	False	Npvf	FARP (FMRFamide related peptide)	Secreted	Signal, Reference proteome, Amidation, Secreted, Neuropeptide, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing			Npffr2	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Npvf	Npffr2	1	True	False	True
OSTN_NPR3	OSTN_NPR3	OSTN	Ostn	Npr3					Secreted Signaling	Ostn  - Npr3	PMID: 29326144	False	Ostn	Osteocrin	Secreted	Signal, Developmental protein, Reference proteome, Amidation, Secreted, Differentiation, Cleavage on pair of basic residues, Hormone			Npr3	ANF receptor	Cell membrane	Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Direct protein sequencing, Receptor, Alternative splicing, Chloride, 3D-structure, Glycoprotein	Receptors	Kinase;RGC				CellChatDB v1	Ostn	Npr3	1	True	False	True
PMCH_MERTK	PMCH_MERTK	PMCH	Pmch	Mertk					Secreted Signaling	Pmch  - Mertk	PMID: 30501104	True	Pmch	Melanin-concentrating hormone	Secreted	Reference proteome, Reference proteome, Signal, Developmental protein, Reference proteome, Disulfide bond, Amidation, Secreted, Neuropeptide, Differentiation, Cleavage on pair of basic residues, Spermatogenesis, Hormone	hormone	FALSE	Mertk	Protein kinase superfamily, Tyr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Tyrosine-protein kinase, Repeat, Transferase, Glycoprotein, Disease variant, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Proto-oncogene, Phosphoprotein, 3D-structure, Nucleotide-binding, Retinitis pigmentosa	Receptors	Axl;Kinase			TRUE	CellChatDB v1	Pmch	Mertk	1	True	False	True
PROS1_AXL	PROS1_AXL	PROS	Pros1	Axl					Secreted Signaling	Pros1  - Axl	PMID: 29531161	False	Pros1		Secreted	Blood coagulation, Disulfide bond, Secreted, Gamma-carboxyglutamic acid, EGF-like domain, Thrombophilia, Glycoprotein, Disease variant, Fibrinolysis, Hydroxylation, Signal, Reference proteome, Calcium, Cleavage on pair of basic residues, Zymogen, 3D-structure, Hemostasis, Repeat			Axl	Protein kinase superfamily, Tyr protein kinase	Cell membrane	Immunity, Membrane, Host-virus interaction, Disulfide bond, Differentiation, Kinase, Transmembrane, ATP-binding, Host cell receptor for virus entry, Receptor, Alternative splicing, Tyrosine-protein kinase, Repeat, Transferase, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Innate immunity, Transmembrane helix, Proto-oncogene, Phosphoprotein, Oncogene, 3D-structure, Nucleotide-binding, Ubl conjugation	Receptors	Axl;Kinase			TRUE	CellChatDB v1	Pros1	Axl	1	True	False	True
PROS1_TYRO3	PROS1_TYRO3	PROS	Pros1	Tyro3					Secreted Signaling	Pros1  - Tyro3	PMID: 30501104	False	Pros1		Secreted	Blood coagulation, Disulfide bond, Secreted, Gamma-carboxyglutamic acid, EGF-like domain, Thrombophilia, Glycoprotein, Disease variant, Fibrinolysis, Hydroxylation, Signal, Reference proteome, Calcium, Cleavage on pair of basic residues, Zymogen, 3D-structure, Hemostasis, Repeat			Tyro3	Protein kinase superfamily, Tyr protein kinase	Cell membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Kinase, ATP-binding, Host cell receptor for virus entry, Receptor, Tyrosine-protein kinase, Transferase, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure, Nucleotide-binding, Cell adhesion, Repeat	Receptors	Axl;Kinase			TRUE	CellChatDB v1	Pros1	Tyro3	1	True	False	True
PSAP_GPR37L1	PSAP_GPR37L1	PSAP	Psap	Gpr37l1					Secreted Signaling	Psap  - Gpr37l1	PMID: 23690594	False	Psap		Secreted, Lysosome	Secreted, Disulfide bond, Gaucher disease, Parkinsonism, Leukodystrophy, Metachromatic leukodystrophy, Alternative splicing, Sphingolipid metabolism, Glycoprotein, Gangliosidosis, Disease variant, Parkinson disease, Lysosome, Signal, Reference proteome, Neurodegeneration, Lipid metabolism, Direct protein sequencing, 3D-structure, Repeat	secreted	FALSE	Gpr37l1	G-protein coupled receptor 1	Cilium membrane, Cell projection, Cell membrane	Transducer, Cell projection, Ubl conjugation, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Psap	Gpr37l1	1	True	False	True
PSAP_GPR37	PSAP_GPR37	PSAP	Psap	Gpr37					Secreted Signaling	Psap  - Gpr37	PMID: 23690594	False	Psap		Secreted, Lysosome	Secreted, Disulfide bond, Gaucher disease, Parkinsonism, Leukodystrophy, Metachromatic leukodystrophy, Alternative splicing, Sphingolipid metabolism, Glycoprotein, Gangliosidosis, Disease variant, Parkinson disease, Lysosome, Signal, Reference proteome, Neurodegeneration, Lipid metabolism, Direct protein sequencing, 3D-structure, Repeat	secreted	FALSE	Gpr37	G-protein coupled receptor 1	Endoplasmic reticulum membrane, Cell membrane	Transducer, Ubl conjugation, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Endoplasmic reticulum, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Psap	Gpr37	1	True	False	True
PTH_PTH1R	PTH_PTH1R	PTH	Pth	Pth1r					Secreted Signaling	Pth  - Pth1r	KEGG: mmu04080	False	Pth	Parathyroid hormone	Secreted	Disease variant, Signal, Reference proteome, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, 3D-structure, Hormone	hormone	FALSE	Pth1r	G-protein coupled receptor 2	Cell membrane	Transducer, Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, G-protein coupled receptor, 3D-structure, Dwarfism, Glycoprotein	Receptors	GPCR;Secretin			TRUE	CellChatDB v1	Pth	Pth1r	1	True	False	True
PTH_PTH2R	PTH_PTH2R	PTH	Pth	Pth2r					Secreted Signaling	Pth  - Pth2r	KEGG: mmu04080	True	Pth	Parathyroid hormone	Secreted	Disease variant, Signal, Reference proteome, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, 3D-structure, Hormone	hormone	FALSE	Pth2r	G-protein coupled receptor 2	Cell membrane	Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Transmembrane, Receptor, G-protein coupled receptor, 3D-structure, Glycoprotein	Receptors	GPCR;Secretin			TRUE	CellChatDB v1	Pth	Pth2r	1	True	False	True
PTH2_PTH1R	PTH2_PTH1R	PTH	Pth2	Pth1r					Secreted Signaling	Pth2  - Pth1r	KEGG: mmu04080	False	Pth2	Parathyroid hormone	Secreted	Cleavage on pair of basic residues, Signal, Reference proteome, 3D-structure, Secreted, Neuropeptide	secreted	FALSE	Pth1r	G-protein coupled receptor 2	Cell membrane	Transducer, Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, G-protein coupled receptor, 3D-structure, Dwarfism, Glycoprotein	Receptors	GPCR;Secretin			TRUE	CellChatDB v1	Pth2	Pth1r	1	True	False	True
PTH2_PTH2R	PTH2_PTH2R	PTH	Pth2	Pth2r					Secreted Signaling	Pth2  - Pth2r	KEGG: mmu04080	True	Pth2	Parathyroid hormone	Secreted	Cleavage on pair of basic residues, Signal, Reference proteome, 3D-structure, Secreted, Neuropeptide	secreted	FALSE	Pth2r	G-protein coupled receptor 2	Cell membrane	Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Transmembrane, Receptor, G-protein coupled receptor, 3D-structure, Glycoprotein	Receptors	GPCR;Secretin			TRUE	CellChatDB v1	Pth2	Pth2r	1	True	False	True
PTHLH_PTH1R	PTHLH_PTH1R	PTH	Pthlh	Pth1r					Secreted Signaling	Pthlh  - Pth1r	PMID: 29577935	False	Pthlh	Parathyroid hormone	Cytoplasm, Secreted, Nucleus	Disease variant, Signal, Reference proteome, Nucleus, Secreted, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Alternative splicing, Cytoplasm, 3D-structure, Hormone	hormone	FALSE	Pth1r	G-protein coupled receptor 2	Cell membrane	Transducer, Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, G-protein coupled receptor, 3D-structure, Dwarfism, Glycoprotein	Receptors	GPCR;Secretin			TRUE	CellChatDB v1	Pthlh	Pth1r	1	True	False	True
QRFP_QRFPR	QRFP_QRFPR	QRFP	Qrfp	Qrfpr					Secreted Signaling	Qrfp  - Qrfpr	PMID: 25386115	False	Qrfp	RFamide neuropeptide	Secreted	Secreted, Signal, Reference proteome, Pyrrolidone carboxylic acid, Amidation, Neuropeptide	secreted	FALSE	Qrfpr	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Qrfp	Qrfpr	1	True	False	True
RARRES2_CMKLR1	RARRES2_CMKLR1	CHEMERIN	Rarres2	Cmklr1					Secreted Signaling	Rarres2  - Cmklr1	PMID: 24671882	False	Rarres2		Secreted	Signal, Reference proteome, Disulfide bond, Secreted, Differentiation, Direct protein sequencing, Chemotaxis, Inflammatory response	secreted	FALSE	Cmklr1	Chemokine-like receptor (CMKLR)	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Rarres2	Cmklr1	1	True	False	True
RLN1_RXFP2	RLN1_RXFP2	RLN	Rln1	Rxfp2					Secreted Signaling	Rln1  - Rxfp2	KEGG: mmu04080	False	Rln1	Insulin	Secreted	Cleavage on pair of basic residues, Secreted, Signal, Reference proteome, Alternative splicing, Disulfide bond, Hormone, Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing, 3D-structure, Hormone	hormone	FALSE	Rxfp2	G-protein coupled receptor 1	Cell membrane	Transducer, Disease variant, Membrane, Leucine-rich repeat, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Repeat, 3D-structure, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Rln1	Rxfp2	1	True	False	True
RLN1_RXFP1	RLN1_RXFP1	RLN	Rln1	Rxfp1					Secreted Signaling	Rln1  - Rxfp1	KEGG: mmu04080	False	Rln1	Insulin	Secreted	Cleavage on pair of basic residues, Secreted, Signal, Reference proteome, Alternative splicing, Disulfide bond, Hormone, Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing, 3D-structure, Hormone	hormone	FALSE	Rxfp1	G-protein coupled receptor 1	Cell membrane	Membrane, Leucine-rich repeat, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Calcium, G-protein coupled receptor, 3D-structure, Repeat	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Rln1	Rxfp1	1	True	False	True
RLN1_RXFP3	RLN1_RXFP3	RLN	Rln1	Rxfp3					Secreted Signaling	Rln1  - Rxfp3	KEGG: mmu04080	False	Rln1	Insulin	Secreted	Cleavage on pair of basic residues, Secreted, Signal, Reference proteome, Alternative splicing, Disulfide bond, Hormone, Signal, Reference proteome, Pyrrolidone carboxylic acid, Disulfide bond, Secreted, Direct protein sequencing, Cleavage on pair of basic residues, Alternative splicing, 3D-structure, Hormone	hormone	FALSE	Rxfp3	G-protein coupled receptor 1	Cell membrane	Transducer, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Glycoprotein	Receptors	GPCR;Rhodopsin			TRUE	CellChatDB v1	Rln1	Rxfp3	1	True	False	True
