dataset_discovery	config_discovery	sender	receiver	ligand	receptor	eligible_05_discovery	eligible_10_discovery	eligible_20_discovery	mean_control_score_discovery	mean_stroke_score_discovery	score_difference_discovery	welch_p_discovery	exact_permutation_p_discovery	ligand_mean_log2fc_discovery	receptor_mean_log2fc_discovery	ligand_min_padj_discovery	receptor_min_padj_discovery	ligand_any_changed_discovery	receptor_any_changed_discovery	candidate_changed_component_discovery	ligand_min_detection_stroke_discovery	receptor_min_detection_stroke_discovery	welch_fdr_discovery	welch_fdr_eligible_05_discovery	welch_fdr_eligible_10_discovery	welch_fdr_eligible_20_discovery	dataset_validation	config_validation	eligible_05_validation	eligible_10_validation	eligible_20_validation	mean_control_score_validation	mean_stroke_score_validation	score_difference_validation	welch_p_validation	exact_permutation_p_validation	ligand_mean_log2fc_validation	receptor_mean_log2fc_validation	ligand_min_padj_validation	receptor_min_padj_validation	ligand_any_changed_validation	receptor_any_changed_validation	candidate_changed_component_validation	ligand_min_detection_stroke_validation	receptor_min_detection_stroke_validation	welch_fdr_validation	welch_fdr_eligible_05_validation	welch_fdr_eligible_10_validation	welch_fdr_eligible_20_validation	same_direction	both_eligible10	discovery_selected
GSE174574	primary	Endothelial	Astrocyte	Ptn	Sdc3	True	True	False	0.4358093506434072	0.4191802587725424	-0.0166290918708648	0.4811350418207853	0.4	-1.2254211794342516	0.7268756867507686	2.498578897181377e-72	0.0214832005925751	True	True	True	0.4877481399590809	0.1344040153589732		0.5607045155067576	0.5582400164715522		GSE245386	primary	True	True	False	0.5165589786544984	0.2947518861828757	-0.2218070924716226	0.0270599882310106	0.1	-3.107974134547109	0.6456805187101603	1.1891106904755533e-17	0.473901331714673	True	False	True	0.4377103065002851	0.2066651148355059		0.3122596474112638	0.290375362160403		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Ptn	Sdc4	True	True	True	1.3098445464554325	1.2101710353932846	-0.0996735110621478	0.0365719810025324	0.1	-1.2254211794342516	0.9549876600084228	2.498578897181377e-72	2.86573451697819e-23	True	True	True	0.4877481399590809	0.7332447262607488		0.0755486950024916	0.0760865351891767	0.0731439620050649	GSE245386	primary	True	True	True	1.3195089257951211	0.971946157117854	-0.3475627686772671	0.0917657021935418	0.2	-3.107974134547109	1.9733532435779448	1.1891106904755533e-17	2.2868175910455123e-10	True	True	True	0.4377103065002851	0.8137511638733705		0.4226386231942292	0.3807552537866976	0.3443991350453551	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Rps19	C5ar1	True	True	False	0.3375216079153524	0.9621530157224188	0.6246314078070663	0.0050479990292335	0.1	0.0124135699431301	3.3062488120646822	0.8791233611079383	9.63245804144744e-33	False	True	True	0.9850317190827944	0.2133993375257698		0.0183954452635188	0.0200810510833246		GSE245386	primary	True	True	False	0.4133369846839322	0.6972210039796776	0.2838840192957453	0.1440498016128681	0.2	-0.0218679290749622	1.6010571378464864	0.9288771105909308	2.8765663462965912e-05	False	True	True	0.9201810701048112	0.2094972067039106		0.4734882099163739	0.4224885923358853		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Rtn4	Tnfrsf19	True	True	True	0.4849712967977514	0.4745253293787803	-0.0104459674189711	0.7905519834267792	0.9	0.5094051278003513	-0.3603317168977942	2.318855076229958e-06	0.1497773504156228	True	False	True	0.4571497647331501	0.2211075913345903		0.8371856678424039	0.8319180755828316	0.8344715380616003	GSE245386	primary	True	True	True	0.7715598321958158	0.7469749096454648	-0.024584922550351	0.7878703096581272	0.8	0.2598913432531657	-0.4699965213367184	0.1668420235456744	0.3556075169468987	False	False	False	0.7269199554208556	0.4470340626939789		0.910667018799448	0.897497523998937	0.8973563744880032	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Selplg	Esam	True	True	True	0.4500139278571593	0.3277068785160722	-0.1223070493410871	0.0484619687925629	0.1	-0.8751949548931137	0.040430688978276	0.0003924583422494	0.9119161489266762	True	False	True	0.1266723109589794	0.3365347782116779		0.0927419402781534	0.0933150675686584	0.0898319421520679	GSE245386	primary	True	True	True	0.1920128915523008	0.1678702234548764	-0.0241426680974243	0.4942819344536135	0.7	-1.0343207730961697	0.6929631677545316	2.201202947387969e-06	0.3067967176555273	True	False	True	0.1360208773392149	0.2165580384854127		0.7266682170698646	0.6806655104767875	0.6818806884541599	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Serpine2	Lrp1	True	True	True	0.4541591775772923	0.5611937236583064	0.107034546081014	0.0012828967267989	0.1	0.3000151715586961	0.3512112890406507	0.0009893648745283	0.0610258084736296	False	False	False	0.3188508837413668	0.3913716444736061		0.0086602345776213	0.0084668567811689	0.0075204975234352	GSE245386	primary	True	True	True	0.4198700169871392	0.8118136259128148	0.3919436089256756	0.0628851767404162	0.1	2.0217691521321943	0.6101579583740807	4.180831873690049e-30	0.1705920620167662	True	False	True	0.5419610763212499	0.6289377715704532		0.393435693119414	0.3683197562552293	0.3297557865549225	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Sorbs1	Itgb5	True	True	False	0.2131325097120109	0.1831967822338885	-0.0299357274781223	0.2311978767502766	0.4	-0.3104480831570357	-0.2521915484516727	0.081951437550325	0.492057305590589	False	False	False	0.1166894718764874	0.1472671030837095		0.3052945692989642	0.3076971742044123		GSE245386	primary	True	True	True	1.0663983502416474	1.0783474478092112	0.0119490975675637	0.9485821246120888	0.9	0.8995773452618901	-0.4183655955181652	1.1482679093105457e-13	0.366822993206607	True	False	True	0.9046637756183068	0.4817562849162011		0.9778918954187572	0.9684343845047392	0.9650976276156572	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Sparc	Eng	True	True	True	1.1493356109711026	1.0966531696871284	-0.0526824412839741	0.5390005664634446	0.5	0.633180564719301	-0.1984367160492819	1.4672381555380497e-35	0.5341368586884161	True	False	True	0.983539165887086	0.243465209546958		0.6185790367023398	0.6155148424598327	0.5894106913844862	GSE245386	primary	True	True	False	0.56272226303079	0.5351900840693515	-0.0275321789614384	0.7708083354726643	0.8	0.1130562978829115	-0.3135067229287888	0.6130642657717579	0.8068859136156534	False	False	False	0.9543565472818016	0.1075903941651147		0.8967474926463476	0.8821078493504375		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Sparc	Fgfr1	True	True	True	1.348247503701554	1.3754772105830322	0.0272297068814781	0.7373355511952759	0.7	0.633180564719301	-0.179033594881623	1.4672381555380497e-35	0.5246751071340935	True	False	True	0.983539165887086	0.4019700532595133		0.8010821406357898	0.7943912783711009	0.783741285186587	GSE245386	primary	True	True	True	1.351230132312694	1.5541064898028276	0.2028763574901335	0.114261914558259	0.2	0.1130562978829115	0.4643226496474629	0.6130642657717579	0.3545980311338206	False	False	False	0.9543565472818016	0.62756052141527		0.4481514502817518	0.4101164697989528	0.3591088743259568	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Sptan1	Ptpra	True	True	True	0.4266765743624591	0.350387379567127	-0.0762891947953321	0.0459758067233575	0.1	-0.4757987596725952	-0.2359066391792468	1.309576154396212e-07	0.4921600741551325	False	False	False	0.3262951343935997	0.1829231979665568		0.0891323999515049	0.0902122892333032	0.0873540327743794	GSE245386	primary	True	True	True	1.1819004307330794	1.1165932198087658	-0.0653072109243135	0.4895131744089344	0.5	0.0918892259045925	-0.4037773526702781	0.6783698435551558	0.3656694922878203	False	False	False	0.8519495908444743	0.614350558659218		0.725978133188658	0.6778574627038217	0.6775381023275979	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Tgfb1	Eng	True	True	True	0.3978197106201696	0.3590464037510263	-0.0387733068691432	0.2045618261400315	0.3	0.0426678716423613	-0.1984367160492819	0.8195955552069879	0.5341368586884161	False	False	False	0.2325306628099449	0.243465209546958		0.2754278873385424	0.279439173821477	0.2527918501893072	GSE245386	primary	True	True	False	0.2351893018824028	0.245703998480007	0.0105146965976042	0.8144146030466426	0.9	0.3828113887967584	-0.3135067229287888	0.0208836311497035	0.8068859136156534	False	False	False	0.4935236098652825	0.1075903941651147		0.9235013397460944	0.909653492158544		False	True	False
GSE174574	primary	Endothelial	Astrocyte	Tgfb1	Itgb1	True	True	True	0.28857313080181	0.3362673429605372	0.0476942121587272	0.0320099349588594	0.1	0.0426678716423613	0.5306270178308851	0.8195955552069879	0.0197423303675214	False	True	True	0.2325306628099449	0.239299083097004		0.069554728988415	0.070656075945775	0.0657501366722518	GSE245386	primary	True	True	True	0.4401091632664504	0.5364686304060873	0.0963594671396368	0.33147528865878	0.1	0.3828113887967584	0.4338796345697815	0.0208836311497035	0.4821921488395028	False	False	False	0.4935236098652825	0.470951660459342		0.6227448802846554	0.5640490123935252	0.5533782271070203	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Tgfb1	Itgb5	True	True	False	0.2812905108019561	0.2603257913534394	-0.0209647194485167	0.3765673937712048	0.4	0.0426678716423613	-0.2521915484516727	0.8195955552069879	0.492057305590589	False	False	False	0.2325306628099449	0.1472671030837095		0.4609282709472215	0.4668403991273155		GSE245386	primary	True	True	True	0.5631710267822417	0.5415365662054716	-0.02163446057677	0.7512789545061204	0.7	0.3828113887967584	-0.4183655955181652	0.0208836311497035	0.366822993206607	False	False	False	0.4935236098652825	0.4817562849162011		0.8861650415862075	0.8730340664734002	0.8779935492943117	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Tgfb1	Itgb8	True	True	False	0.2618425143393412	0.2586158836878193	-0.0032266306515219	0.6920761544543711	0.7	0.0426678716423613	-0.0827774462768735	0.8195955552069879	0.8841938875404614	False	False	False	0.2325306628099449	0.1466903308198442		0.7606784554790026	0.7591865694317647		GSE245386	primary	True	True	True	0.483247296398505	0.5614366617257481	0.0781893653272431	0.0646792449516284	0.2	0.3828113887967584	0.0806295044116009	0.0208836311497035	0.9363769044632458	False	False	False	0.4935236098652825	0.4708061762880198		0.393435693119414	0.3683197562552293	0.3297557865549225	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Tgfb1	Lpp	True	True	False	0.2263258179510329	0.2468438185513239	0.0205180006002909	0.4583921478522774	0.5	0.0426678716423613	0.2158953375966317	0.8195955552069879	0.6498809338863704	False	False	False	0.2325306628099449	0.1366940906926816		0.54258662398841	0.5432893608061099		GSE245386	primary	True	True	True	0.6372974756899282	0.795697723029608	0.1584002473396797	0.0472484668508193	0.1	0.3828113887967584	0.4651486011129396	0.0208836311497035	0.1873020734774103	False	False	False	0.4935236098652825	0.6864816108007449		0.3651354779895521	0.3405889872334951	0.3134898276768647	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Tgfb1	Sdc2	True	True	True	0.4411180076381524	0.4245919194960861	-0.0165260881420663	0.3852956533164844	0.4	0.0426678716423613	-0.1633302025407726	0.8195955552069879	0.5101137303343188	False	False	False	0.2325306628099449	0.3671940858316183		0.4708475244742776	0.4760308071691719	0.4539917775512064	GSE245386	primary	True	True	True	0.5321431590143707	0.5010656947538521	-0.0310774642605186	0.6953266404008435	0.6	0.3828113887967584	-0.7623722785646081	0.0208836311497035	0.0579726069083921	False	False	False	0.4935236098652825	0.4497691651148355		0.8552300613463029	0.8387439687406895	0.8400188892703832	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Tgfb1	Tgfbr1_Tgfbr2	True	True	False	0.2092650010100342	0.2181157355640723	0.0088507345540381	0.5952144898408166	0.7	0.0426678716423613	-0.0640813410078496	0.8195955552069879	0.6430649113378943	False	False	False	0.2325306628099449	0.104959286110622		0.6708396492376318	0.6691541780198		GSE245386	primary	True	True	False	0.3312125968709425	0.3200233400471431	-0.0111892568237994	0.876495062038209	1.0	0.3828113887967584	-0.2953679887258887	0.0208836311497035	0.5018339982114624	False	False	False	0.4935236098652825	0.1948905959031657		0.950948502371778	0.9422638112820572		False	True	False
GSE174574	primary	Endothelial	Astrocyte	Tgfb2	Eng	True	True	True	0.4721281485733388	0.2793471400004825	-0.1927810085728562	0.0019503497683626	0.1	-1.4524066763572754	-0.1984367160492819	2.544957132433951e-45	0.5341368586884161	True	False	True	0.1361111787470062	0.243465209546958		0.0105858141191548	0.0103827443551068	0.0092641613997223	GSE245386	primary	True	True	False	0.3335735138269859	0.1990340845931486	-0.1345394292338372	0.0862589451741036	0.2	-1.7936567125182623	-0.3135067229287888	2.305773918560474e-31	0.8068859136156534	True	False	True	0.3418736634890648	0.1075903941651147		0.4226386231942292	0.3807552537866976		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Tgfb2	Tgfbr1_Tgfbr2	True	True	False	0.248285862102779	0.1692062069781653	-0.0790796551246136	0.01719431537804	0.1	-1.4524066763572754	-0.0640813410078496	2.544957132433951e-45	0.6430649113378943	True	False	True	0.1361111787470062	0.104959286110622		0.0434320598506683	0.0435996298910856		GSE245386	primary	True	True	False	0.4688460850797275	0.2579524631801344	-0.2108936218995931	0.0237360881943238	0.1	-1.7936567125182623	-0.2953679887258887	2.305773918560474e-31	0.5018339982114624	True	False	True	0.3418736634890648	0.1948905959031657		0.3122596474112638	0.290375362160403		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Tgm2	Itgb1	True	True	True	0.3960056387827665	0.5570123728937498	0.1610067341109832	0.0172230582166443	0.1	0.6613488342454111	0.5306270178308851	5.042563421582119e-19	0.0197423303675214	True	True	True	0.5317979689217366	0.239299083097004		0.0434320598506683	0.0435996298910856	0.0402754592143067	GSE245386	primary	True	True	True	0.4465294227613438	0.6672362369236433	0.2207068141622994	0.1216344791729802	0.1	1.09984184216842	0.4338796345697815	9.926588679275374e-16	0.4821921488395028	True	False	True	0.6605394067128202	0.470951660459342		0.4581129614672025	0.4165252507986416	0.3619126093208853	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Tgm2	Sdc4	True	True	True	0.8025474848647381	1.1941962481233468	0.3916487632586086	0.0001639278375811	0.1	0.6613488342454111	0.9549876600084228	5.042563421582119e-19	2.86573451697819e-23	True	True	True	0.5317979689217366	0.7332447262607488		0.003252673408847	0.0026973580547443	0.0024917031312334	GSE245386	primary	True	True	True	0.6347925936614811	1.265236021630706	0.630443427969225	0.0024550854953209	0.1	1.09984184216842	1.9733532435779448	9.926588679275374e-16	2.2868175910455123e-10	True	True	True	0.6605394067128202	0.8137511638733705		0.2475603847122746	0.208045670175572	0.1866762532740963	True	True	True
GSE174574	primary	Endothelial	Astrocyte	Timp3	Ddr1	True	True	False	0.5372329508913983	0.5245906225543427	-0.0126423283370555	0.7103936878013969	0.7	-0.2653467404464601	0.2117305188983899	0.0076124121092481	0.5882265181406259	False	False	False	0.5552936413158416	0.1872693478659967		0.7785419194800193	0.7769260271423132		GSE245386	primary	True	True	True	0.6528469240141019	0.8362649335388619	0.1834180095247599	0.0496686117055658	0.1	0.6510271478316247	0.2790974237422405	0.0001043884110205	0.6851519173215413	True	False	True	0.8396926596555944	0.3837290502793296		0.3739382104202471	0.3448896514907469	0.3194073798911771	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Tln1	Itgb5	True	True	False	0.250169233727319	0.2649922500016859	0.0148230162743669	0.465778244550825	0.5	0.4207798781414191	-0.2521915484516727	0.0002375845989341	0.492057305590589	False	False	False	0.2454156351808354	0.1472671030837095		0.5487449943614406	0.5474406640499956		GSE245386	primary	True	True	True	0.6637407494056337	0.6001951486446397	-0.0635456007609939	0.3981340761690691	0.3	0.1772192745865491	-0.4183655955181652	0.3382835551431421	0.366822993206607	False	False	False	0.6107238930585904	0.4817562849162011		0.666527141813182	0.6086340245418472	0.5964876123249854	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Trf	Tfrc	True	True	True	0.2527455528494719	0.2756665494497476	0.0229209966002756	0.3756654654347418	0.3	1.06370950652037	-0.8694483738551018	1.3167426684392105e-18	2.2361154526023265e-05	True	True	True	0.2550632557792489	0.1504167040116971		0.4605719690045452	0.4668403991273155	0.4461027402037559	GSE245386	primary	True	True	True	0.3426616566328526	0.3319162664533847	-0.0107453901794679	0.8873424037868104	0.9	0.0681306118690887	-0.0571590426112881	0.9427157372242722	0.9653237536111476	False	False	False	0.4231642138492167	0.2960505896958411		0.9521454382492136	0.9442628785582364	0.937855128972196	False	True	True
GSE174574	primary	Endothelial	Astrocyte	Vtn	Cd47	True	True	False	0.3059742691248882	0.3793258541649364	0.0733515850400483	0.0978974764803176	0.1	0.702510664758605	-0.1247996991232752	0.0001042878031173	0.564977599648004	True	False	True	0.1126568776159527	0.549195509094198		0.1567191024759224	0.1596346238102476		GSE245386	primary	True	True	False	0.2998832903433857	0.3404186892942312	0.0405353989508454	0.4578849270375232	0.3	0.2607108400819941	0.0144816131438766	0.4124938006403252	0.9891743937079096	False	False	False	0.1591996288804903	0.6095398820608318		0.7093315645587843	0.6585410630172872		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Vtn	Itgav_Itgb1	True	True	False	0.1488423120216569	0.2273145172952418	0.0784722052735849	0.0079516250441795	0.1	0.702510664758605	0.3266140293269005	0.0001042878031173	0.0197423303675214	True	True	True	0.1126568776159527	0.229490535012891		0.0247748978649231	0.0254733474866638		GSE245386	primary	True	True	False	0.2313754606182722	0.2686496222785792	0.037274161660307	0.1354317473618865	0.2	0.2607108400819941	0.6762214530385582	0.4124938006403252	0.0010467480265429	False	True	True	0.1591996288804903	0.470951660459342		0.4677308434296738	0.4166499439359618		True	True	True
GSE174574	primary	Endothelial	Astrocyte	Vtn	Itgav_Itgb5	True	True	False	0.1494906866943447	0.1794511376583772	0.0299604509640325	0.1914229273855807	0.1	0.702510664758605	-0.0647952538143784	0.0001042878031173	0.492057305590589	True	False	True	0.1126568776159527	0.1472671030837095		0.2605286773442741	0.2644851134106115		GSE245386	primary	True	True	False	0.2643177310266959	0.2751861716361796	0.0108684406094836	0.8529359913083855	0.9	0.2607108400819941	0.2500988379945849	0.4124938006403252	0.0010467480265429	False	True	True	0.1591996288804903	0.4817562849162011		0.9404519275423616	0.9314876628317936		True	True	True
